Temperature,Humidity,Soil Moisture,Soil Type,Crop Type,Nitrogen,Potassium,Phosphorus,Fertilizer
25.94,49.36,25.31,Loam,Maize (Fodder),71.37,36.54,32.89,Urea
17.03,80.37,15.59,Loam,Maize (Fodder),9.39,6.02,43.55,DAP
24.72,76.54,27.76,Sandy Loam,Maize (Fodder),23.58,31.81,42.35,MOP
29.7,60.72,28.52,Sandy Loam,Maize (Fodder),81.56,41.97,36.74,DAP
26.45,48.29,24.74,Sandy Loam,Maize (Fodder),71.9,37.4,33.35,Urea
24.65,51.27,27.09,Clay Loam,Maize (Fodder),73.82,36.69,33.85,Urea
22.14,43.47,21.99,Clay Loam,Maize (Fodder),61.31,33.35,31.55,25-10-15
33.3,62.8,31.73,Clay Loam,Maize (Fodder),84.23,45.85,38.82,MOP
30.87,59.88,29.39,Sandy Loam,Maize (Fodder),81.45,43.16,36.55,DAP
20.03,42.8,23.37,Clay Loam,Maize (Fodder),67.09,32.44,31.45,25-10-15
33.27,66.58,33.65,Sandy Loam,Maize (Fodder),84.82,46.62,37.79,MOP
33.08,79.98,35.2,Clay,Maize (Fodder),19.5,21.79,36.79,MOP
25.22,51.05,26.03,Sandy Loam,Maize (Fodder),73.33,36.76,32.95,Urea
31.19,61.92,30.54,Sandy Loam,Maize (Fodder),79.73,44.04,37.47,DAP
25.85,51.76,24.73,Sandy Loam,Maize (Fodder),70.91,36.43,33.61,Urea
18.98,69.36,23.81,Sandy Loam,Maize (Fodder),2.12,12.23,23.27,Urea
32.18,66.56,34.15,Loam,Maize (Fodder),88.09,49.41,37.51,MOP
39.91,37.54,33.08,Clay Loam,Maize (Fodder),14.06,18.18,16.46,DAP
32.47,66.2,34.69,Clay Loam,Maize (Fodder),88.34,49.06,38.46,MOP
24.08,51.53,24.79,Sandy Loam,Maize (Fodder),75,37.56,33.68,Urea
28.91,61.14,29.1,Sandy Loam,Maize (Fodder),81.65,42.5,35.89,DAP
23.25,44.54,22.32,Clay Loam,Maize (Fodder),66.62,31.32,31.64,25-10-15
23.49,40.08,21.06,Loam,Maize (Fodder),63.12,30.94,31.87,25-10-15
34.6,35.08,35.64,Clay Loam,Maize (Fodder),16.02,31.26,28.66,Urea
27.48,89.32,19.88,Clay,Maize (Fodder),2.52,5.79,33.75,25-10-15
29.58,56.71,30.44,Loam,Maize (Fodder),78.64,42.08,35.53,DAP
21.66,46.27,20.38,Clay Loam,Maize (Fodder),63.21,31.49,32.43,25-10-15
32.94,48.59,48.49,Sand,Maize (Fodder),25.46,6.69,44.86,Urea
29.93,60.32,27.94,Sandy Loam,Maize (Fodder),82.18,40.6,35.89,DAP
36.43,89.95,15.66,Sandy Loam,Maize (Fodder),-8.62,9.83,16.55,DAP
33.51,65.06,33.89,Loam,Maize (Fodder),85.14,49.56,39.68,MOP
31.99,66.85,33.32,Clay Loam,Maize (Fodder),84.06,46.16,38.66,MOP
32.88,67.94,32.64,Clay Loam,Maize (Fodder),89.61,48.71,38.27,MOP
15.93,45.13,47.19,Sandy Loam,Maize (Fodder),27.8,23.52,44.92,25-10-15
34.99,68.42,33.98,Sandy Loam,Maize (Fodder),88.6,47.29,38.64,MOP
31.9,67.65,33.46,Sandy Loam,Maize (Fodder),86.56,48.27,38.62,MOP
22.39,77.18,38.67,Sand,Maize (Fodder),25.41,23.45,19.17,25-10-15
38.52,31.69,35.43,Sandy Loam,Maize (Fodder),1.34,16.99,20.25,Urea
34.24,68.19,34.62,Sandy Loam,Maize (Fodder),86.83,48.18,39.41,MOP
29.47,60.01,29.7,Loam,Maize (Fodder),79.83,43.69,37.11,DAP
23.76,50.37,25.14,Sandy Loam,Maize (Fodder),72.14,37.11,33.5,Urea
23.78,53.32,24.28,Clay Loam,Maize (Fodder),71.61,37.93,33.79,Urea
25.33,50.31,24.19,Loam,Maize (Fodder),69.76,37.21,32.58,Urea
29.56,61.79,27.88,Loam,Maize (Fodder),78,40.3,36.08,DAP
30.55,60.14,29.33,Clay Loam,Maize (Fodder),76.66,40.81,35.25,DAP
20.11,41.77,41.42,Loam,Maize (Fodder),24.18,23.48,44.84,Urea
29.75,59.29,29.06,Sandy Loam,Maize (Fodder),80.09,42.25,36.07,DAP
33.51,67.92,34.5,Clay Loam,Maize (Fodder),84.24,49.58,37.57,MOP
25.38,48.04,23.98,Sandy Loam,Maize (Fodder),71.79,36.92,34.43,Urea
34.07,67.53,32.23,Loam,Maize (Fodder),85.27,45.44,38.1,MOP
32.17,64.03,33.77,Sandy Loam,Maize (Fodder),85.85,45.05,39.43,MOP
22.64,85.74,45.79,Sandy Loam,Maize (Fodder),28.66,21.77,33.7,Urea
23.97,50.4,25.24,Loam,Maize (Fodder),71.12,37.03,34.84,Urea
26.74,53.39,24.27,Sandy Loam,Maize (Fodder),69.07,35.76,33.18,Urea
21.1,45.25,21.35,Sandy Loam,Maize (Fodder),61.07,30.14,31.52,25-10-15
32.9,65.21,32.61,Clay Loam,Maize (Fodder),86.71,45.2,39.75,MOP
28.24,56.57,27.62,Loam,Maize (Fodder),79.37,43.62,35.8,DAP
23.7,45.76,20.29,Sandy Loam,Maize (Fodder),62.91,30.76,32.03,25-10-15
22.47,41.17,23.43,Sandy Loam,Maize (Fodder),62.99,32.31,31.09,25-10-15
29.16,58.5,30.7,Sandy Loam,Maize (Fodder),76.21,40.56,37.48,DAP
20.4,32.71,42.83,Sand,Maize (Fodder),18.86,27.77,31.17,DAP
27.78,55.91,31.22,Clay Loam,Maize (Fodder),76.48,41.79,35.51,DAP
27.52,55.3,28.41,Clay Loam,Maize (Fodder),80.27,40.99,35.88,DAP
37.2,45.85,13.79,Clay Loam,Maize (Fodder),1.3,32.45,31.31,Urea
33.43,66.92,32.56,Loam,Maize (Fodder),88.15,47.43,39.76,MOP
26.2,47.62,26.53,Loam,Maize (Fodder),71.64,38.43,34.36,Urea
28.27,59.56,28.44,Sandy Loam,Maize (Fodder),78.11,41.29,36.83,DAP
24.58,54.6,26.21,Sandy Loam,Maize (Fodder),67.53,37.41,34.09,Urea
23.22,43.85,20.27,Clay Loam,Maize (Fodder),64.99,32.18,31.72,25-10-15
28.28,58.44,30.81,Clay Loam,Maize (Fodder),81.13,42.91,35.16,DAP
32.45,68.53,33.89,Sandy Loam,Maize (Fodder),85.19,47.4,37.93,MOP
20.41,41.05,20.57,Clay Loam,Maize (Fodder),67.4,32.05,30.02,25-10-15
28.76,60.6,28.07,Loam,Maize (Fodder),75.96,40.02,35.04,DAP
39.33,43.33,34.76,Clay,Maize (Fodder),-5.46,7.21,33.04,Urea
32.16,66.49,31.94,Clay Loam,Maize (Fodder),87.76,48.19,39.15,MOP
29.1,59.7,27.78,Loam,Maize (Fodder),77.78,40.04,37.31,DAP
26.01,52.42,25.36,Loam,Maize (Fodder),74.09,36.18,33.1,Urea
31.71,68.98,34.87,Clay Loam,Maize (Fodder),89.14,48.51,39.39,MOP
22.86,43.63,21.35,Sandy Loam,Maize (Fodder),65.09,33.45,30.43,25-10-15
23.18,40.94,22.52,Loam,Maize (Fodder),65.47,33.47,32.24,25-10-15
26.87,54.74,24.76,Loam,Maize (Fodder),70.82,39.72,34.85,Urea
26.74,50.91,24.41,Loam,Maize (Fodder),68.28,35.06,34.63,Urea
28.59,30.13,20.18,Clay Loam,Maize (Fodder),3.64,24.56,15.91,MOP
16.08,83.88,21.86,Sandy Loam,Maize (Fodder),21.34,29.81,36.21,25-10-15
22.11,45.34,21.78,Sandy Loam,Maize (Fodder),60.79,32.35,30.98,25-10-15
25.97,47.61,24.73,Clay Loam,Maize (Fodder),74.94,38.3,33.47,Urea
34.63,62.85,31.98,Clay Loam,Maize (Fodder),83.42,49.71,37.66,MOP
33.49,64.87,31.67,Clay Loam,Maize (Fodder),88.39,48.12,39,MOP
22.27,44.06,22.37,Sandy Loam,Maize (Fodder),64.43,30.38,30.23,25-10-15
23.47,45.73,20.92,Sandy Loam,Maize (Fodder),67.15,34.53,31.71,25-10-15
25.02,53.76,18.43,Sandy Loam,Maize (Fodder),8.97,17.01,41.75,25-10-15
18.39,70.17,11.57,Sand,Maize (Fodder),20.82,16.42,32.54,MOP
27.08,49.79,25.12,Sandy Loam,Maize (Fodder),73.62,38.26,33.59,Urea
33.66,65.69,34.84,Sandy Loam,Maize (Fodder),87.76,46.16,37.67,MOP
29.94,59.55,30.88,Clay Loam,Maize (Fodder),75.34,41.05,36.71,DAP
26.29,54.56,25.02,Sandy Loam,Maize (Fodder),71.84,35.82,34.58,Urea
22.95,67.47,30.11,Clay Loam,Maize (Fodder),14.93,21.91,18.92,MOP
30.1,61.12,29.57,Sandy Loam,Maize (Fodder),77.9,42.57,35.39,DAP
29.97,61.09,28.38,Sandy Loam,Maize (Fodder),82.25,41.01,36.82,DAP
20.34,43.02,20.85,Sandy Loam,Maize (Fodder),64.41,30.38,32.45,25-10-15
33.68,67.07,33.41,Loam,Maize (Fodder),83.89,47.64,37.67,MOP
29.69,58.03,28.75,Sandy Loam,Maize (Fodder),81.64,44.35,37.32,DAP
29.04,55.48,30.36,Loam,Maize (Fodder),77.1,40.16,36.5,DAP
33.89,60.68,20.07,Sand,Maize (Fodder),-0.17,26.84,41.98,DAP
32.76,69.87,32.71,Sandy Loam,Maize (Fodder),83.87,47.31,39.14,MOP
29.33,38.86,37.44,Sandy Loam,Maize (Fodder),-4.47,8.95,41.3,MOP
31.64,75.07,17.33,Clay Loam,Maize (Fodder),24.69,15.76,39.27,25-10-15
30.92,55.82,27.55,Loam,Maize (Fodder),82,44.83,35.62,DAP
28.61,57.19,30.42,Clay Loam,Maize (Fodder),80.14,40.06,35.05,DAP
25.71,36.09,18.9,Clay Loam,Maize (Fodder),-7.84,28.67,37.02,Urea
26.36,50.43,26.32,Clay Loam,Maize (Fodder),73.36,35.12,34.78,Urea
22.46,41.4,22.41,Sandy Loam,Maize (Fodder),60.58,32.17,30.21,25-10-15
33.59,68.53,34.64,Sandy Loam,Maize (Fodder),82.93,48.31,38.87,MOP
38.18,65.38,23.65,Loam,Maize (Fodder),28.27,30.86,29.99,Urea
27.48,53.75,25.16,Clay Loam,Maize (Fodder),73.32,36.04,32.98,Urea
22.64,43.46,21.77,Loam,Maize (Fodder),63.9,34.59,30.4,25-10-15
35.29,43.05,42.89,Clay Loam,Maize (Fodder),21.2,24.88,32.64,MOP
20.97,46.79,20.7,Sandy Loam,Maize (Fodder),65.06,33.81,30.41,25-10-15
33.26,57.8,40.37,Sand,Maize (Fodder),7.8,31.42,40.96,25-10-15
38.72,62.42,49.4,Clay,Maize (Fodder),15.91,21.33,30.51,DAP
29.09,58.12,30.18,Clay Loam,Maize (Fodder),76.79,44.47,37.31,DAP
29.28,58.92,30.58,Sandy Loam,Maize (Fodder),75.7,41.61,37.17,DAP
26.86,50.34,27.35,Loam,Maize (Fodder),74.79,39.22,34.29,Urea
29.35,57.58,29.54,Loam,Maize (Fodder),79.92,42.67,37.2,DAP
26.11,53.02,24.28,Clay Loam,Maize (Fodder),73.25,37.31,34.16,Urea
18.65,64.25,45.75,Clay Loam,Maize (Fodder),27.13,14.01,21.2,DAP
34.8,65.11,33.16,Loam,Maize (Fodder),88.38,46.09,38.8,MOP
23.44,45.91,23.16,Loam,Maize (Fodder),62.38,30.15,32.35,25-10-15
23.71,44.53,23.33,Loam,Maize (Fodder),60.06,31.14,31.86,25-10-15
28.51,55.86,30.92,Loam,Maize (Fodder),80.58,42.47,36.24,DAP
24.53,54.11,25.75,Sandy Loam,Maize (Fodder),71.65,37.64,34.39,Urea
28.04,60.69,29.65,Loam,Maize (Fodder),77.8,40.72,35.11,DAP
22.45,45.52,22.38,Loam,Maize (Fodder),61.83,32.4,30.61,25-10-15
28.93,58.78,30.97,Loam,Maize (Fodder),79.81,41.92,35.11,DAP
27.85,59.09,30.43,Loam,Maize (Fodder),80.22,42.79,36.94,DAP
23.25,41.73,22.81,Clay Loam,Maize (Fodder),62.22,34.92,30.26,25-10-15
25.75,53.49,25.69,Loam,Maize (Fodder),71.05,35.15,33.23,Urea
24.32,49.4,26.97,Loam,Maize (Fodder),67.61,37.47,34.3,Urea
22.79,43.45,22.73,Clay Loam,Maize (Fodder),61.07,34.04,31.24,25-10-15
28.21,60.29,27.78,Loam,Maize (Fodder),76.68,41.51,35.64,DAP
28.04,60.33,29.95,Sandy Loam,Maize (Fodder),81.28,41.05,35.4,DAP
27.04,73.04,49.04,Clay,Maize (Fodder),5.25,28.7,38.91,DAP
22.71,43.96,23.02,Clay Loam,Maize (Fodder),63.8,33.03,31.62,25-10-15
28.77,59.81,29.62,Loam,Maize (Fodder),77.99,40.44,37.07,DAP
20.66,79.31,22.3,Sand,Maize (Fodder),21.01,24.93,44.5,25-10-15
22.97,40.57,21.84,Clay Loam,Maize (Fodder),66.95,31.57,30.61,25-10-15
24.94,50.37,25.15,Sandy Loam,Maize (Fodder),69.21,36.46,33.8,Urea
20.35,41.94,23.28,Sandy Loam,Maize (Fodder),65.79,30.06,32.24,25-10-15
20.74,46.85,23.52,Clay Loam,Maize (Fodder),65.47,31.44,32.23,25-10-15
20.66,47.37,21.1,Sandy Loam,Maize (Fodder),60.32,32.95,31.73,25-10-15
20.11,47.24,23.12,Sandy Loam,Maize (Fodder),63.26,30.58,32.39,25-10-15
21.45,44.03,23.73,Loam,Maize (Fodder),62.68,33.27,30,25-10-15
21.88,41.67,22.9,Clay Loam,Maize (Fodder),62.45,34.27,31.09,25-10-15
20.28,43.83,23.07,Sandy Loam,Maize (Fodder),60.14,30.04,31.94,25-10-15
20.01,46.65,22.89,Loam,Maize (Fodder),62.76,30.32,30.73,25-10-15
33.67,67.38,33.18,Sandy Loam,Maize (Fodder),83.81,45.35,39.49,MOP
34.79,69.39,31.47,Clay Loam,Maize (Fodder),89.63,45.89,37.95,MOP
22.98,68.98,40.2,Clay,Maize (Fodder),20.75,18.89,22.26,25-10-15
24.97,51.02,25.16,Loam,Maize (Fodder),70.6,39.41,34.72,Urea
23.55,45.37,21.14,Clay Loam,Maize (Fodder),66.44,34.1,31.3,25-10-15
33.92,63.95,34.03,Sandy Loam,Maize (Fodder),86.11,47.45,37.75,MOP
22.88,45.41,22.19,Loam,Maize (Fodder),61.93,32.14,31.33,25-10-15
27.22,54.39,27.5,Sandy Loam,Maize (Fodder),72.18,35.54,33.5,Urea
25.75,49.26,26.81,Clay Loam,Maize (Fodder),75,37.44,33.88,Urea
30.29,55.58,30.12,Clay Loam,Maize (Fodder),82.09,44.54,36.04,DAP
24.13,52.35,24.9,Sandy Loam,Maize (Fodder),71.75,37.38,33.53,Urea
31.49,65.91,34.66,Loam,Maize (Fodder),85.87,46.27,37.68,MOP
21.78,44.58,20.62,Clay Loam,Maize (Fodder),61.32,32.1,30.06,25-10-15
16.22,83.37,26.73,Clay,Maize (Fodder),-8.66,24.15,44.54,25-10-15
24.26,49.14,24.64,Sandy Loam,Maize (Fodder),73.64,35.34,33.65,Urea
31.78,63.07,32.97,Sandy Loam,Maize (Fodder),86.99,49.01,39.08,MOP
26.05,50.59,24.52,Sandy Loam,Maize (Fodder),72.94,39.7,33.08,Urea
36.82,89.65,48.32,Loam,Maize (Fodder),5.21,34.41,21.41,25-10-15
34.26,64.26,33.97,Loam,Maize (Fodder),82.72,48.56,38.45,MOP
24.01,77.3,13.37,Sandy Loam,Maize (Fodder),-2.96,26.02,16.93,DAP
34.23,68.56,34,Sandy Loam,Maize (Fodder),86.61,45.94,37.5,MOP
24.81,33.41,49.4,Clay,Maize (Fodder),14.14,12.09,28.3,Urea
28.79,58.56,28.8,Clay Loam,Maize (Fodder),77.34,43.43,36.73,DAP
27.59,37.04,11.02,Sandy Loam,Maize (Fodder),-8.02,5.13,21.38,DAP
29.26,61.53,30.01,Loam,Maize (Fodder),77.22,40.82,36.61,DAP
33.88,53.58,33.07,Clay,Maize (Fodder),28.23,16.42,22.13,MOP
23.71,43.43,21.67,Loam,Maize (Fodder),65.04,30.57,30.4,25-10-15
28.45,58.01,30.98,Sandy Loam,Maize (Fodder),81.65,40.83,36.54,DAP
21.62,44.99,20.65,Loam,Maize (Fodder),61.87,30.92,30.16,25-10-15
26.84,51.96,24.83,Loam,Maize (Fodder),74.79,35.5,34.21,Urea
34.2,74.65,24.89,Clay Loam,Maize (Fodder),8.31,21.28,41.91,Urea
16.19,68.36,39.46,Clay Loam,Maize (Fodder),7.23,21.04,40.02,Urea
27.34,42.9,32.1,Loam,Maize (Fodder),7.34,25.78,39.23,MOP
29.9,63.51,10.51,Sandy Loam,Maize (Fodder),8.87,33.15,40.94,Urea
26.98,54.2,27.2,Sandy Loam,Maize (Fodder),68.53,37.06,34.17,Urea
24.87,56.13,49.91,Clay,Maize (Fodder),19.55,16.89,32.87,25-10-15
30.07,61.28,29.53,Sandy Loam,Maize (Fodder),78.47,44.17,37.28,DAP
34.89,68.1,33.63,Loam,Maize (Fodder),82.93,46.72,39.66,MOP
29.32,58.72,30.86,Sandy Loam,Maize (Fodder),77.73,44.67,35.99,DAP
30.3,56.86,27.59,Clay Loam,Maize (Fodder),80.51,42.19,36.2,DAP
31,61.04,27.58,Loam,Maize (Fodder),82.45,42.95,35.28,DAP
21.67,44.97,22.73,Sandy Loam,Maize (Fodder),64.57,30.29,32.15,25-10-15
26.53,50.84,24.59,Sandy Loam,Maize (Fodder),68.31,39.94,34.46,Urea
21.87,40.98,21.26,Sandy Loam,Maize (Fodder),65.59,30.68,31.38,25-10-15
22.38,74.95,16,Clay Loam,Maize (Fodder),-4.55,14.33,33.3,25-10-15
30.54,61.77,30.56,Clay Loam,Maize (Fodder),77.41,41.45,35.18,DAP
21.31,84.01,24.86,Clay,Maize (Fodder),-2.44,33.47,31.21,Urea
20.1,42.55,21.72,Loam,Maize (Fodder),66.82,31.35,32.32,25-10-15
25.18,50.22,26.34,Loam,Maize (Fodder),71.82,38.74,34.43,Urea
25.04,54.54,26.17,Loam,Maize (Fodder),68.63,36.45,33.28,Urea
27.5,56.27,28.12,Clay Loam,Maize (Fodder),80.85,43.03,36.75,DAP
31.86,69.06,34.8,Sandy Loam,Maize (Fodder),89.59,48.48,38.26,MOP
33.47,68.61,34.75,Sandy Loam,Maize (Fodder),86.07,46.18,38.96,MOP
38.96,57.14,41.49,Clay Loam,Maize (Fodder),20.03,24.4,30.39,Urea
26.54,78.56,17.47,Sand,Maize (Fodder),26.7,13.21,37.83,Urea
25.01,49.07,24.56,Sandy Loam,Maize (Fodder),72.3,36.27,34.88,Urea
33.36,65.36,33.83,Sandy Loam,Maize (Fodder),88.3,49.75,37.62,MOP
34.67,69.26,34.33,Sandy Loam,Maize (Fodder),89.51,49.07,39.27,MOP
34.16,64.09,34.24,Sandy Loam,Maize (Fodder),84.3,47.62,38.69,MOP
24.57,49.22,25.56,Loam,Maize (Fodder),69.17,38.92,34.49,Urea
23.51,41.43,23.56,Clay Loam,Maize (Fodder),61.8,31.55,30.12,25-10-15
34.56,64.27,33.5,Clay Loam,Maize (Fodder),83,48.76,37.94,MOP
28.1,56.33,29.71,Loam,Maize (Fodder),75.83,40.83,37.26,DAP
20.04,41.04,23.13,Clay Loam,Maize (Fodder),60.28,33.09,31.99,25-10-15
23.25,44.5,20.34,Loam,Maize (Fodder),66.99,31.59,31.39,25-10-15
20.23,40.06,21.8,Loam,Maize (Fodder),64.49,33.88,30.01,25-10-15
24.82,54.06,26.81,Loam,Maize (Fodder),73.95,38.44,34.05,Urea
21.3,46.23,21.08,Clay Loam,Maize (Fodder),61.37,33.69,32.24,25-10-15
23.46,41.8,21.47,Sandy Loam,Maize (Fodder),66.4,32.3,31.72,25-10-15
20.56,44.5,20.94,Sandy Loam,Maize (Fodder),61.54,34.36,32.36,25-10-15
32.48,65.22,31.94,Sandy Loam,Maize (Fodder),87.54,45.49,39.4,MOP
29.41,56.01,28.13,Sandy Loam,Maize (Fodder),80.88,40.74,36.17,DAP
17.56,39.34,38.84,Clay,Maize (Fodder),16.16,12.94,21.27,DAP
33.03,68.23,32.32,Sandy Loam,Maize (Fodder),82.56,49.25,38.11,MOP
27.58,86.6,30.79,Loam,Maize (Fodder),7.91,6.15,17.22,25-10-15
33.15,65.16,33.03,Sandy Loam,Maize (Fodder),85.69,47.66,39.94,MOP
25.95,48.68,27.48,Sandy Loam,Maize (Fodder),72.58,35.17,33.27,Urea
20.22,44.09,23.33,Sandy Loam,Maize (Fodder),65.78,33.06,31.55,25-10-15
16.38,37.51,46.12,Sand,Maize (Fodder),-7.97,29.11,20.27,25-10-15
24.58,48.55,26.93,Sandy Loam,Maize (Fodder),73.04,38.57,34.3,Urea
32.02,64.11,33.23,Sandy Loam,Maize (Fodder),83.88,48.96,37.54,MOP
23.9,48.73,26.63,Clay Loam,Maize (Fodder),68.26,38.62,33.08,Urea
30.71,46.9,45.58,Sand,Maize (Fodder),10.45,20.6,35.79,Urea
21.29,41.52,22.07,Clay Loam,Maize (Fodder),60.64,32.16,30.22,25-10-15
28.2,78.27,31.8,Loam,Maize (Fodder),15.56,25.04,24.26,25-10-15
15.05,40.67,15.58,Sandy Loam,Masoor (Red Lentil),1,15.57,15.21,0-20-20
21.07,60.1,21.17,Loamy,Masoor (Red Lentil),7.33,22.19,21.55,MOP
21.85,58.68,20.69,Sandy Loam,Masoor (Red Lentil),5.3,20.82,20.26,MOP
15.34,43.37,15.43,Loamy,Masoor (Red Lentil),0.83,15.46,17.36,0-20-20
20.56,58.89,21.85,Loamy,Masoor (Red Lentil),6.8,21.13,21.13,MOP
22.67,67.76,23.13,Sandy Loam,Masoor (Red Lentil),8.6,25,22.69,Urea
25.32,76.41,17.74,Clay,Masoor (Red Lentil),2.54,33.09,30.84,MOP
15.01,44.25,15.08,Sandy Loam,Masoor (Red Lentil),1.3,15.01,15.55,0-20-20
21.28,58.64,21.13,Loamy,Masoor (Red Lentil),5.58,20.37,20.31,MOP
35.66,86.58,10.42,Clay,Masoor (Red Lentil),-0.33,9.16,28.81,DAP
18.74,51.95,18.01,Loamy,Masoor (Red Lentil),4.36,18.69,18.16,DAP
24.23,66.22,23.79,Sandy Loam,Masoor (Red Lentil),9.86,22.69,23.52,Urea
23.02,68.14,23.19,Red Loam,Masoor (Red Lentil),8.77,24.4,23.04,Urea
23.31,65.82,22.84,Sandy Loam,Masoor (Red Lentil),9.57,24.13,22.55,Urea
19.6,52.2,18.14,Loamy,Masoor (Red Lentil),4.94,18.89,19.32,DAP
17.1,86.46,20.74,Loamy,Masoor (Red Lentil),8.4,15.58,41.94,Urea
20.72,61.7,20.32,Red Loam,Masoor (Red Lentil),7.49,20.7,20.01,MOP
22.5,59.87,20.29,Sandy Loam,Masoor (Red Lentil),5.72,21.67,20.89,MOP
19.16,53.79,19.72,Sandy Loam,Masoor (Red Lentil),3.46,19.94,17.88,DAP
17.62,53.49,19.69,Sandy Loam,Masoor (Red Lentil),4.27,19.87,19.66,DAP
16.77,40.14,15.8,Red Loam,Masoor (Red Lentil),0.64,17.47,17.05,0-20-20
20.74,61.29,20.24,Loamy,Masoor (Red Lentil),6.83,22.49,21.08,MOP
23.5,62.7,24.6,Loamy,Masoor (Red Lentil),8.04,24.4,23.58,Urea
23.73,63.55,24.01,Sandy Loam,Masoor (Red Lentil),8.24,23.48,24.35,Urea
20.13,59.49,20.03,Loamy,Masoor (Red Lentil),6.81,21.06,21.04,MOP
16.2,44.47,15.72,Loamy,Masoor (Red Lentil),2.06,15.83,15.82,0-20-20
17.23,40.06,16.88,Sandy Loam,Masoor (Red Lentil),1.77,17.4,17.37,0-20-20
15.48,46.34,26.06,Clay,Masoor (Red Lentil),11.92,31.45,22.08,MOP
19.17,47.74,18.89,Red Loam,Masoor (Red Lentil),3.3,18.1,19.63,DAP
24.62,66.25,23.07,Red Loam,Masoor (Red Lentil),7.94,22.74,24.39,Urea
20.44,61.14,22.33,Red Loam,Masoor (Red Lentil),6.28,20.93,22.41,MOP
18.25,53.8,19.24,Loamy,Masoor (Red Lentil),3.76,19.16,18.19,DAP
17.53,51.22,19.52,Loamy,Masoor (Red Lentil),3.66,18.48,19.6,DAP
17.95,54.96,18.67,Loamy,Masoor (Red Lentil),4.77,18.89,17.95,DAP
22.19,58.5,21.31,Sandy Loam,Masoor (Red Lentil),7.06,20.73,22.09,MOP
30.28,84.53,26.44,Sand,Masoor (Red Lentil),21.47,9.29,16.94,MOP
16.71,41.56,17.47,Red Loam,Masoor (Red Lentil),0.74,17.41,17.29,0-20-20
16.71,41.74,16.89,Loamy,Masoor (Red Lentil),1.29,15.91,15.51,0-20-20
31.39,32.1,26.53,Loamy,Masoor (Red Lentil),-3.07,22.36,39.03,0-20-20
23.44,64.16,24.75,Sandy Loam,Masoor (Red Lentil),8.23,24.96,24.47,Urea
21.2,34,17.49,Sand,Masoor (Red Lentil),28.14,6.92,23.49,MOP
24.64,63.18,22.75,Sandy Loam,Masoor (Red Lentil),9.15,22.91,22.59,Urea
16.17,43.36,15.45,Red Loam,Masoor (Red Lentil),2.13,17.32,16.14,0-20-20
17.6,34.95,38.83,Sandy Loam,Masoor (Red Lentil),-7.09,32.42,30.33,Urea
23,67.87,24.76,Sandy Loam,Masoor (Red Lentil),7.58,23.08,23.47,Urea
15.99,42.97,15.18,Loamy,Masoor (Red Lentil),0.26,15.17,15.16,0-20-20
19.99,50.62,18.89,Sandy Loam,Masoor (Red Lentil),4.45,18.87,19.24,DAP
37.76,64.66,13.17,Sand,Masoor (Red Lentil),20.24,20.06,16.15,0-20-20
15.47,84.49,21.61,Sand,Masoor (Red Lentil),12.81,11.29,41.97,Urea
17.61,47.77,18.54,Sandy Loam,Masoor (Red Lentil),3.38,17.76,18.62,DAP
21.82,58.34,21.81,Red Loam,Masoor (Red Lentil),7.02,21.32,20.81,MOP
17.59,40.55,20.48,Red Loam,Masoor (Red Lentil),2.37,31.6,38.43,Urea
17.29,46.89,15.98,Loamy,Masoor (Red Lentil),1.94,15.78,17.21,0-20-20
19.8,49.32,18.61,Sandy Loam,Masoor (Red Lentil),3.32,17.67,19.28,DAP
15.87,41.39,16.96,Red Loam,Masoor (Red Lentil),0.88,15.33,17.23,0-20-20
17.13,40.48,16.61,Sandy Loam,Masoor (Red Lentil),1.95,16.56,16.08,0-20-20
21.87,57.96,21.38,Red Loam,Masoor (Red Lentil),5.5,22.15,21.42,MOP
20.49,57.14,22.27,Loamy,Masoor (Red Lentil),6.92,20.66,22.27,MOP
16.93,43.03,15.26,Red Loam,Masoor (Red Lentil),0.99,16.97,16.4,0-20-20
24.76,66.7,32.22,Sandy Loam,Masoor (Red Lentil),20.16,23.66,17.37,Urea
18.69,52.87,18.17,Sandy Loam,Masoor (Red Lentil),4.1,19.85,19.64,DAP
36.12,45.43,36.86,Loamy,Masoor (Red Lentil),11.86,6.12,24.68,MOP
36.77,69.32,44.87,Sandy Loam,Masoor (Red Lentil),20.99,14.95,15.76,Urea
16.38,88.66,43.26,Loamy,Masoor (Red Lentil),24.12,9.29,33.97,MOP
17.85,54.76,18.45,Sandy Loam,Masoor (Red Lentil),4.69,17.87,19.03,DAP
24.1,69.55,24.32,Sandy Loam,Masoor (Red Lentil),8.76,23.36,23.14,Urea
22.84,69.43,22.73,Sandy Loam,Masoor (Red Lentil),8.74,23.3,24.6,Urea
19.14,51.54,19.56,Red Loam,Masoor (Red Lentil),3.12,17.79,17.85,DAP
21.06,61.53,21.42,Loamy,Masoor (Red Lentil),5.19,20.23,20.27,MOP
23.34,63.01,24.73,Sandy Loam,Masoor (Red Lentil),9.3,24.99,22.76,Urea
21.06,58.84,21.2,Loamy,Masoor (Red Lentil),6.41,20.01,20.49,MOP
24.44,63.27,23.85,Sandy Loam,Masoor (Red Lentil),9.59,23.84,23.21,Urea
15.11,41.13,16.8,Red Loam,Masoor (Red Lentil),1.56,15.08,17.46,0-20-20
